Region,Indicator Code,Indicator Name,Moyenne,Mediane,Ecart Type
South Asia,UIS.ROFST.H.2.Q1,"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, both sexes (household survey data) (%)",37.54550854365032,39.218482017517104,4.284468504527285
South Asia,UIS.ROFST.H.2.Q1.F,"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, female (household survey data) (%)",42.40620422363282,31.7180814743042,2.8106178471862084
Latin America & Caribbean,SL.TLF.ADVN.FE.ZS,"Labor force with advanced education, female (% of female labor force)",73.38171849629235,74.94900131225586,5.528508992170385
Latin America & Caribbean,SL.TLF.ADVN.ZS,Labor force with advanced education (% of total),78.80939699014027,79.2700004577637,5.743076942812063
Europe & Central Asia,HH.MICS.PCR.U,MICS: Primary completion rate. Urban,108.84783815879257,108.84783815879257,15.511335433782852
South Asia,UIS.ROFST.H.2.Q1.M,"UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, male (household survey data) (%)",33.24073473612467,45.05327033996585,5.484470695773888
Latin America & Caribbean,SL.TLF.BASC.ZS,Labor force with basic education (% of total),59.42891489664713,58.53499984741215,5.965192201980159
South Asia,UIS.ROFST.H.1.URB,"UIS: Rate of out-of-school children of primary school age, urban, both sexes (household survey data) (%)",14.531551639238993,16.8785066604614,1.3027446587118607
South Asia,UIS.ROFST.H.1.Q5.M,"UIS: Rate of out-of-school children of primary school age, richest quintile, male (household survey data) (%)",7.331650376319892,9.28527092933657,1.5853126288395918
South Asia,UIS.ROFST.H.1.RUR,"UIS: Rate of out-of-school children of primary school age, rural, both sexes (household survey data) (%)",21.00341097513834,15.69593238830565,1.651531300550276
Middle East & North Africa,UIS.E.23.PU,"Enrolment in secondary education, public institutions, both sexes (number)",1275816.8416887124,618712.25,325707.92555028544
South Asia,UIS.ROFST.H.1.RUR.F,"UIS: Rate of out-of-school children of primary school age, rural, female (household survey data) (%)",23.1532990137736,13.3850932121277,1.5125921681050694
South Asia,UIS.ROFST.H.1.RUR.M,"UIS: Rate of out-of-school children of primary school age, rural, male (household survey data) (%)",19.08186801274616,17.9462432861328,1.8337324723138002
South Asia,UIS.ROFST.H.1.Q2,"UIS: Rate of out-of-school children of primary school age, second quintile, both sexes (household survey data) (%)",22.196603616078665,16.0055522918701,1.3406354131439846
South Asia,UIS.ROFST.H.1.Q2.F,"UIS: Rate of out-of-school children of primary school age, second quintile, female (household survey data) (%)",24.874353249867784,15.810275077819849,2.157431760975632
South Asia,UIS.ROFST.H.1.Q2.M,"UIS: Rate of out-of-school children of primary school age, second quintile, male (household survey data) (%)",19.69098822275797,18.2552013397217,0.46108113852478383
South Asia,UIS.ROFST.H.1.URB.F,"UIS: Rate of out-of-school children of primary school age, urban, female (household survey data) (%)",14.661053617795309,15.43342781066895,1.4237627184314967
South Asia,UIS.ROFST.H.2.Q5.F,"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, female (household survey data) (%)",10.01848483085634,8.078160762786865,1.7922610924518456
South Asia,UIS.ROFST.H.1.URB.M,"UIS: Rate of out-of-school children of primary school age, urban, male (household survey data) (%)",14.403663118680313,18.24064874649045,2.2509970695894794
South Asia,UIS.NART.2,"UIS: Total net attendance rate, lower secondary, both sexes (%)",78.58322016398112,74.64022064208984,4.112139221381089
South Asia,UIS.NART.2.F,"UIS: Total net attendance rate, lower secondary, female (%)",76.4771105448405,79.0890998840332,2.4216702398478085
South Asia,UIS.NART.2.Q4,"UIS: Total net attendance rate, lower secondary, fourth quintile, both sexes (%)",87.11354573567708,85.08093643188474,3.0342444640234945
South Asia,UIS.NART.2.Q4.F,"UIS: Total net attendance rate, lower secondary, fourth quintile, female (%)",87.06170272827148,86.4697036743164,1.0419967714939586
South Asia,UIS.NART.2.Q4.GPI,"UIS: Total net attendance rate, lower secondary, fourth quintile, gender parity index (GPI)",1.0094211896260579,0.9631419479846954,0.041604668340519145
South Asia,UIS.NART.2.Q4.M,"UIS: Total net attendance rate, lower secondary, fourth quintile, male (%)",86.91876475016277,87.44793319702146,3.4365288550071917
South Asia,UIS.NART.2.GPI,"UIS: Total net attendance rate, lower secondary, gender parity index (GPI)",0.959680865208307,0.9160637259483335,0.014952100502037522
South Asia,UIS.NART.2.M,"UIS: Total net attendance rate, lower secondary, male (%)",80.47624206542969,77.396369934082,5.060760642796548
South Asia,UIS.NART.2.Q3,"UIS: Total net attendance rate, lower secondary, middle quintile, both sexes (%)",81.05231730143232,77.1394195556641,4.4003133341740535
South Asia,UIS.NART.2.Q3.F,"UIS: Total net attendance rate, lower secondary, middle quintile, female (%)",79.77085113525395,81.5867309570313,3.2278530681614854
South Asia,UIS.ROFST.H.1.Q5.F,"UIS: Rate of out-of-school children of primary school age, richest quintile, female (household survey data) (%)",8.224205017089849,10.4383704662323,2.012812880133035
South Asia,UIS.ROFST.H.1.Q5,"UIS: Rate of out-of-school children of primary school age, richest quintile, both sexes (household survey data) (%)",7.768216689427707,9.857887029647834,1.8011275706422396
South Asia,UIS.ROFST.H.1.Q1.M,"UIS: Rate of out-of-school children of primary school age, poorest quintile, male (household survey data) (%)",29.971975326538086,27.24206352233885,1.166713573821986
South Asia,UIS.ROFST.H.1.Q1.F,"UIS: Rate of out-of-school children of primary school age, poorest quintile, female (household survey data) (%)",35.41648642222086,20.3991746902466,1.250099102051927
South Asia,UIS.ROFST.H.2.Q5.M,"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, male (household survey data) (%)",9.168094277381899,6.90788912773132,0.843405854697347
South Asia,UIS.ROFST.H.2.RUR,"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, both sexes (household survey data) (%)",23.07712713877361,25.025259971618652,4.647611188987705
South Asia,UIS.ROFST.H.2.RUR.F,"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, female (household survey data) (%)",26.20804023742677,19.597381114959752,2.158662285101861
South Asia,UIS.ROFST.H.2.RUR.M,"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, male (household survey data) (%)",20.327068328857422,24.7716512680054,5.549958601201475
South Asia,UIS.ROFST.H.2.Q2,"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, both sexes (household survey data) (%)",26.079333146413177,28.868567466735847,4.06786929703405
South Asia,UIS.ROFST.H.2.Q2.F,"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, female (household survey data) (%)",30.092061837514233,22.660007476806648,0.3198262136341238
South Asia,UIS.ROFST.H.2.Q2.M,"UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, male (household survey data) (%)",21.968128442764293,24.3818521499634,7.140904889440309
South Asia,UIS.ROFST.H.2.URB,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, both sexes (household survey data) (%)",17.507593790690105,18.4291181564331,2.4079028322637406
South Asia,UIS.ROFST.H.2.URB.F,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, female (household survey data) (%)",16.93103241920471,19.1670093536377,2.8851252784100594
South Asia,UIS.ROFST.H.2.URB.M,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, male (household survey data) (%)",18.03514985243479,17.700123786926298,2.5971555967873194
South Asia,UIS.ROFST.H.1,"UIS: Rate of out-of-school children of primary school age, both sexes (household survey data) (%)",19.395208835601796,15.96571254730225,1.6075855329863216
South Asia,UIS.ROFST.H.1.F,"UIS: Rate of out-of-school children of primary school age, female (household survey data) (%)",21.009003003438316,13.8522834777832,1.349332551314051
South Asia,UIS.ROFST.H.1.Q4,"UIS: Rate of out-of-school children of primary school age, fourth quintile, both sexes (household survey data) (%)",12.170194466908782,11.7942304611206,3.090017730098328
South Asia,UIS.ROFST.H.1.Q4.F,"UIS: Rate of out-of-school children of primary school age, fourth quintile, female (household survey data) (%)",12.858387947082525,10.502752780914285,3.0319364336606034
South Asia,UIS.ROFST.H.1.Q4.M,"UIS: Rate of out-of-school children of primary school age, fourth quintile, male (household survey data) (%)",11.49979945023855,12.99106788635255,3.2971947889945064
South Asia,UIS.ROFST.H.1.M,"UIS: Rate of out-of-school children of primary school age, male (household survey data) (%)",17.929930686950666,18.0085091590881,1.8840753748046153
South Asia,UIS.ROFST.H.1.Q3,"UIS: Rate of out-of-school children of primary school age, middle quintile, both sexes (household survey data) (%)",15.207770665486656,12.83771371841431,1.9256494240402637
South Asia,UIS.ROFST.H.1.Q3.F,"UIS: Rate of out-of-school children of primary school age, middle quintile, female (household survey data) (%)",15.893847624460873,11.898097038269064,0.9627709687260577
South Asia,UIS.ROFST.H.1.Q3.M,"UIS: Rate of out-of-school children of primary school age, middle quintile, male (household survey data) (%)",14.696865518887833,15.5602788925171,3.718063414468434
South Asia,UIS.ROFST.H.1.Q1,"UIS: Rate of out-of-school children of primary school age, poorest quintile, both sexes (household survey data) (%)",32.56140200297037,23.915171623229952,1.1856367244222203
Latin America & Caribbean,SL.TLF.ADVN.MA.ZS,"Labor force with advanced education, male (% of male labor force)",84.93082175822485,85.68749999999997,3.208911268015436
Latin America & Caribbean,SL.TLF.BASC.FE.ZS,"Labor force with basic education, female (% of female labor force)",42.85311732916603,41.63999938964845,7.935174658038131
South Asia,UIS.NAR.2.Q1.GPI,"UIS: Net attendance rate, lower secondary, poorest quintile, gender parity index (GPI)",0.9391974757115061,0.8058258295059205,0.11580371352652134
Sub-Saharan Africa,UIS.LP.AG15T24.M,"Youth illiterate population, 15-24 years, male (number)",435876.9350574713,258205.5,139507.75792497807
South Asia,UIS.NAR.1.Q4.F,"UIS: Net attendance rate, primary, fourth quintile, female (%)",83.71007792154947,82.78305053710935,2.6799203458187972
South Asia,UIS.NAR.1.Q4.GPI,"UIS: Net attendance rate, primary, fourth quintile, gender parity index (GPI)",0.9829737246036515,0.982422709465026,0.005022060632036424
South Asia,UIS.NAR.1.Q4.M,"UIS: Net attendance rate, primary, fourth quintile, male (%)",85.3897972106934,81.58786773681646,2.9227558952222563
South Asia,UIS.NAR.1.GPI,"UIS: Net attendance rate, primary, gender parity index (GPI)",0.9576551218827553,0.940891981124878,0.0015335364651145988
South Asia,UIS.NAR.1.M,"UIS: Net attendance rate, primary, male (%)",79.42876434326172,77.91585922241215,2.051599156619939
South Asia,UIS.NAR.1.Q3,"UIS: Net attendance rate, primary, middle quintile, both sexes (%)",81.6662775675456,82.22841262817386,2.2746850436881867
South Asia,UIS.NAR.1.Q3.F,"UIS: Net attendance rate, primary, middle quintile, female (%)",80.63234329223634,84.0771942138672,1.2139390017838056
South Asia,UIS.NAR.1.Q3.GPI,"UIS: Net attendance rate, primary, middle quintile, gender parity index (GPI)",0.9814258615175895,0.9789019525051135,0.015797346073069596
Sub-Saharan Africa,SE.ADT.1524.LT.MA.ZS,"Youth literacy rate, population 15-24 years, male (%)",75.2909010229885,78.88105,4.251706322939311
Sub-Saharan Africa,SE.ADT.1524.LT.FM.ZS,"Youth literacy rate, population 15-24 years, gender parity index (GPI)",0.8521907471264368,0.88847,0.03691036052457136
Sub-Saharan Africa,SE.ADT.1524.LT.FE.ZS,"Youth literacy rate, population 15-24 years, female (%)",66.20253299425288,70.31591,4.84536395146638
Sub-Saharan Africa,SE.ADT.1524.LT.ZS,"Youth literacy rate, population 15-24 years, both sexes (%)",70.51506396551724,75.883515,4.285772701680769
Sub-Saharan Africa,UIS.LP.AG15T24.F,"Youth illiterate population, 15-24 years, female (number)",630016.1149425287,443614.0,191093.04184839397
Sub-Saharan Africa,UIS.LP.AG15T24,"Youth illiterate population, 15-24 years, both sexes (number)",1065893.064367816,653585.0,323627.7248669449
Sub-Saharan Africa,UIS.LPP.AG15T24,"Youth illiterate population, 15-24 years, % female",54.76480807471264,58.27243,1.9167745337337834
South Asia,UIS.NAR.1.Q3.M,"UIS: Net attendance rate, primary, middle quintile, male (%)",82.51519012451173,80.4405784606934,3.972546139216435
South Asia,UIS.NAR.1.Q1,"UIS: Net attendance rate, primary, poorest quintile, both sexes (%)",66.1219113667806,74.1060905456543,1.5273619974140837
South Asia,UIS.NAR.1.Q4,"UIS: Net attendance rate, primary, fourth quintile, both sexes (%)",84.5579299926758,82.05868148803711,2.8285031574226833
South Asia,UIS.NAR.1.F,"UIS: Net attendance rate, primary, female (%)",76.16135279337566,81.14543914794919,2.04540030263747
South Asia,UIS.NAR.1,"UIS: Net attendance rate, primary, both sexes (%)",77.86970456441243,79.5044631958008,2.0361724740598444
South Asia,UIS.NAR.2.Q1.M,"UIS: Net attendance rate, lower secondary, poorest quintile, male (%)",20.614116986592602,17.1214714050293,3.026538585384469
South Asia,UIS.NAR.2.Q5,"UIS: Net attendance rate, lower secondary, richest quintile, both sexes (%)",55.520955403645836,56.35239028930665,2.51629858965638
South Asia,UIS.NAR.2.Q5.F,"UIS: Net attendance rate, lower secondary, richest quintile, female (%)",55.60364278157552,57.0080280303955,4.872699426440523
South Asia,UIS.NAR.2.Q5.GPI,"UIS: Net attendance rate, lower secondary, richest quintile, gender parity index (GPI)",1.001566896835963,0.965243220329283,0.04094737524157553
South Asia,UIS.NAR.2.Q5.M,"UIS: Net attendance rate, lower secondary, richest quintile, male (%)",55.558780670166016,54.55327987670895,0.2891834924325586
South Asia,UIS.NAR.2.RUR,"UIS: Net attendance rate, lower secondary, rural, both sexes (%)",34.44196764628095,38.71837997436525,1.7997527625700405
South Asia,UIS.NAR.2.RUR.F,"UIS: Net attendance rate, lower secondary, rural, female (%)",34.0137243270874,36.8722047805786,3.2373353347845297
South Asia,UIS.NAR.2.RUR.GPI,"UIS: Net attendance rate, lower secondary, rural, gender parity index (GPI)",0.9769669274489087,0.8851822912693025,0.05147097283693879
South Asia,UIS.NAR.2.RUR.M,"UIS: Net attendance rate, lower secondary, rural, male (%)",34.721771558125816,33.5210018157959,1.0265023940802436
South Asia,UIS.NAR.2.Q2,"UIS: Net attendance rate, lower secondary, second quintile, both sexes (%)",28.50684165954588,33.081733703613295,2.027536934439653
South Asia,UIS.NAR.2.Q2.F,"UIS: Net attendance rate, lower secondary, second quintile, female (%)",27.980086326599118,30.06632900238035,2.866838782496171
Middle East & North Africa,UIS.ROFSPPT.1,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",0.7916141126946218,0.6005100011825565,0.3101185602858454
Middle East & North Africa,UIS.ROFSPPT.1.F,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",0.713100662735951,0.4419550001621245,0.21756014986101357
Middle East & North Africa,UIS.ROFSPPT.1.M,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",0.8673271560090821,0.5256600081920619,0.4156386999925276
South Asia,UIS.NAR.2.Q2.GPI,"UIS: Net attendance rate, lower secondary, second quintile, gender parity index (GPI)",0.9537783463795978,0.8166807293891905,0.042233703865899246
South Asia,UIS.NAR.2.Q2.M,"UIS: Net attendance rate, lower secondary, second quintile, male (%)",29.13855266571045,27.5667142868042,1.4770947233561644
South Asia,UIS.NAR.2.URB,"UIS: Net attendance rate, lower secondary, urban, both sexes (%)",44.18931833902993,41.15242958068845,3.180982240869335
South Asia,UIS.NAR.2.URB.F,"UIS: Net attendance rate, lower secondary, urban, female (%)",45.02812385559084,43.361860275268555,5.165822638744948
South Asia,UIS.NAR.2.URB.GPI,"UIS: Net attendance rate, lower secondary, urban, gender parity index (GPI)",1.04765303929647,1.0519192814827,0.04683315803025133
South Asia,UIS.NAR.2.URB.M,"UIS: Net attendance rate, lower secondary, urban, male (%)",43.2601146697998,40.117628097534194,1.3998769567930038
South Asia,UIS.NAR.1.Q1.F,"UIS: Net attendance rate, primary, poorest quintile, female (%)",63.23566087086997,77.30409622192386,1.326740673980882
Latin America & Caribbean,SL.TLF.BASC.MA.ZS,"Labor force with basic education, male (% of male labor force)",74.95005017121632,75.4449996948242,3.2309954309331923
South Asia,UIS.NAR.1.Q2.F,"UIS: Net attendance rate, primary, second quintile, female (%)",73.28012339274089,82.64757919311525,2.496364243004176
Middle East & North Africa,UIS.GGR.1.GPI,"Gross graduation ratio from primary education, gender parity index (GPI)",0.9323126783231636,0.9900099933147435,0.01450332308964675
South Asia,UIS.NAR.1.Q2.GPI,"UIS: Net attendance rate, primary, second quintile, gender parity index (GPI)",0.9351894855499253,0.9411604404449465,0.026164597012838603
South Asia,UIS.NAR.1.Q2.M,"UIS: Net attendance rate, primary, second quintile, male (%)",77.88148307800294,78.8288841247559,0.8577602868898129
South Asia,UIS.NAR.1.URB,"UIS: Net attendance rate, primary, urban, both sexes (%)",81.90357971191406,77.33906555175784,1.6301388693089165
South Asia,UIS.NAR.1.URB.F,"UIS: Net attendance rate, primary, urban, female (%)",81.43499501546225,78.4404296875,1.343491008724749
South Asia,UIS.NAR.1.URB.GPI,"UIS: Net attendance rate, primary, urban, gender parity index (GPI)",0.9908946951230374,0.9807156622409821,0.007775814270898134
South Asia,UIS.NAR.1.URB.M,"UIS: Net attendance rate, primary, urban, male (%)",82.35068511962892,76.935245513916,2.1555914742522595
Europe & Central Asia,HH.MICS.PCR.R,MICS: Primary completion rate. Rural,100.59896060412072,100.59896060412072,0.6365609877862397
Latin America & Caribbean,SL.TLF.INTM.MA.ZS,"Labor force with intermediate education, male (% of male labor force)",81.50074261786445,80.9099998474121,3.184804310711162
Latin America & Caribbean,SL.TLF.INTM.FE.ZS,"Labor force with intermediate education, female (% of female labor force)",59.021179813241204,55.26749992370608,6.981580973215262
Latin America & Caribbean,SL.TLF.INTM.ZS,Labor force with intermediate education (% of total),69.95569285646316,68.91749954223636,4.909639689227296
South Asia,UIS.NAR.1.Q1.GPI,"UIS: Net attendance rate, primary, poorest quintile, gender parity index (GPI)",0.8912083009878787,0.94168022274971,0.018380158463575928
South Asia,UIS.NAR.1.Q1.M,"UIS: Net attendance rate, primary, poorest quintile, male (%)",68.74072583516438,71.08219146728516,1.736985982048391
South Asia,UIS.NAR.1.Q5,"UIS: Net attendance rate, primary, richest quintile, both sexes (%)",87.53022766113283,86.92079544067386,1.7850158365012543
South Asia,UIS.NAR.1.Q5.F,"UIS: Net attendance rate, primary, richest quintile, female (%)",86.71645100911458,86.27984619140625,3.1147214350002947
Sub-Saharan Africa,UIS.MSEP.56,"Inbound mobility rate, both sexes (%)",2.838702599248952,1.76974496245384,1.2886162624857966
South Asia,UIS.NAR.1.Q5.GPI,"UIS: Net attendance rate, primary, richest quintile, gender parity index (GPI)",0.9821290473143266,0.9845414161682146,0.019697136590023714
South Asia,UIS.NAR.1.Q5.M,"UIS: Net attendance rate, primary, richest quintile, male (%)",88.2973747253418,87.5804786682129,0.7028807151630846
South Asia,UIS.NAR.1.RUR,"UIS: Net attendance rate, primary, rural, both sexes (%)",76.53528213500977,80.17471694946289,2.0925242840310307
South Asia,UIS.NAR.1.RUR.F,"UIS: Net attendance rate, primary, rural, female (%)",74.34068298339842,81.96685791015625,2.1791773720179313
South Asia,UIS.NAR.1.RUR.GPI,"UIS: Net attendance rate, primary, rural, gender parity index (GPI)",0.9426145752271028,0.9377852976322175,0.002740362142821381
South Asia,UIS.NAR.1.RUR.M,"UIS: Net attendance rate, primary, rural, male (%)",78.50854937235513,78.4268913269043,2.088074173778301
South Asia,UIS.NAR.1.Q2,"UIS: Net attendance rate, primary, second quintile, both sexes (%)",75.6563040415446,80.77993774414065,2.133900121436032
Latin America & Caribbean,UIS.FOSGP.56.F800.M,"Percentage of male graduates from tertiary education graduating from Services programmes, male (%)",4.84030405866751,4.957159996032715,1.0702817188503866
Latin America & Caribbean,UIS.FOSGP.56.F500.M,"Percentage of male graduates from tertiary education graduating from Engineering, Manufacturing and Construction programmes, male (%)",20.96063293950662,20.3594751358032,4.211993311642815
South Asia,UIS.FEP.56.FOREIGN,"Percentage of all inbound internationally mobile students in tertiary education in the host country who are female, (%)",46.58348369598389,46.64568710327147,0.6026031235010425
Middle East & North Africa,UIS.TRTP.4.GPI,"Percentage of teachers in post-secondary non-tertiary education who are trained, gender parity index (GPI)",0.999777001142502,0.9997499883174895,0.003524403880539963
Middle East & North Africa,UIS.TRTP.4.F,"Percentage of female teachers in post-secondary non-tertiary education who are trained, female (%)",99.07646255493164,99.32816314697266,0.5738475087482281
Middle East & North Africa,SE.TER.GRAD.SS.FE.ZS,"Percentage of female graduates from tertiary education graduating from Social Sciences, Business and Law programmes, female (%)",8.926438885949032,8.49355983734131,1.2391360187814557
Middle East & North Africa,SE.TER.GRAD.SV.FE.ZS,"Percentage of female graduates from tertiary education graduating from Services programmes, female (%)",0.805170847447318,0.3065150007605555,0.16756627920594977
Middle East & North Africa,SE.TER.GRAD.HL.ZS,"Percentage of graduates from tertiary education graduating from Health and Welfare programmes, both sexes (%)",13.070056461370909,11.6538200378418,3.8234413166685286
Middle East & North Africa,SE.TER.GRAD.SV.ZS,"Percentage of graduates from tertiary education graduating from Services programmes, both sexes (%)",1.0304621546258212,0.4516149908304215,0.2129435059126573
Middle East & North Africa,SE.TER.GRAD.SS.ZS,"Percentage of graduates from tertiary education graduating from Social Sciences, Business and Law programmes, both sexes (%)",7.579568729841669,8.183644771575924,0.8790644690713223
Middle East & North Africa,UIS.ROFST.2.F,"Rate of out-of-school adolescents of lower secondary school age, female (%)",21.31117487209184,10.947257280349723,4.281164544691931
Middle East & North Africa,UIS.ROFST.2.M,"Rate of out-of-school adolescents of lower secondary school age, male (%)",17.48436302084501,11.8962275981903,3.6049139827320626
Middle East & North Africa,UIS.ROFST.3.F.CP,"Rate of out-of-school youth of upper secondary school age, female (%)",34.35112502529762,26.443875,3.606569119072207
Middle East & North Africa,UIS.ROFST.3.M.CP,"Rate of out-of-school youth of upper secondary school age, male (%)",33.00062916517857,28.9895025,4.9392205848287345
Latin America & Caribbean,UIS.ROFSPPT.1,"Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)",1.3483088853917808,0.8535999804735177,0.9390560512496907
Latin America & Caribbean,UIS.ROFSPPT.1.F,"Rate of out-of-school children of primary school age in pre-primary education, female (%)",1.3055435262053228,0.8351700007915498,0.9752091251035077
Latin America & Caribbean,UIS.ROFSPPT.1.M,"Rate of out-of-school children of primary school age in pre-primary education, male (%)",1.3949918730927802,0.918672502040863,0.9063116904735826
Latin America & Caribbean,UIS.FOSGP.56.F600.M,"Percentage of male graduates from tertiary education graduating from Agriculture programmes, male (%)",3.3313391703968684,2.8334275484085074,1.3092943054067556
Latin America & Caribbean,UIS.EA.MEAN.1T6.AG25T99.F,UIS: Mean years of schooling of the population age 25+. Female,8.233849206349207,7.699999999999999,0.27639371908133364
Latin America & Caribbean,UIS.EA.MEAN.1T6.AG25T99.M,UIS: Mean years of schooling of the population age 25+. Male,8.381406746031747,8.125,0.2353889780483683
Latin America & Caribbean,UIS.EA.MEAN.1T6.AG25T99,UIS: Mean years of schooling of the population age 25+. Total,8.305579365079364,8.125,0.25493462739977885
Latin America & Caribbean,UIS.EA.6.AG25T99.F,UIS: Percentage of population age 25+ with a completed bachelor's or equivalent degree (ISCED 6). Female,13.361534095993953,12.01225,2.2122055754983476
Latin America & Caribbean,UIS.EA.6.AG25T99.M,UIS: Percentage of population age 25+ with a completed bachelor's or equivalent degree (ISCED 6). Male,12.50734676814059,10.31175,1.8288633744434795
Latin America & Caribbean,UIS.EA.6.AG25T99,UIS: Percentage of population age 25+ with a completed bachelor's or equivalent degree (ISCED 6). Total,12.942550314625851,10.925419999999999,1.9986665992055743
Latin America & Caribbean,UIS.EA.4.AG25T99.F,UIS: Percentage of population age 25+ with completed post-secondary education. Female,9.363825333333335,6.8270225,2.8096325031336313
Latin America & Caribbean,UIS.EA.2T6.AG25T99.GPI,UIS: Percentage of population age 25+ with at least completed lower secondary education (ISCED 2 or higher). Gender Parity Index,0.9669142101284959,1.0,0.02665236715484602
Latin America & Caribbean,UIS.EA.4T6.AG25T99.GPI,UIS: Percentage of population age 25+ with at least completed post-secondary education (ISCED 4 or higher). Gender Parity Index,1.039920634920635,1.0,0.07479808276659657
Latin America & Caribbean,UIS.EA.1T6.AG25T99.F,UIS: Percentage of population age 25+ with at least completed primary education (ISCED 1 or higher). Female,74.1680221995922,77.20856857299806,4.692534525860051
Latin America & Caribbean,UIS.EA.1T6.AG25T99.GPI,UIS: Percentage of population age 25+ with at least completed primary education (ISCED 1 or higher). Gender Parity Index,0.9585317460317461,1.0,0.022020802117211215
Latin America & Caribbean,UIS.EA.1T6.AG25T99.M,UIS: Percentage of population age 25+ with at least completed primary education (ISCED 1 or higher). Male,76.74649328662548,79.53429985046385,4.639168720962748
Latin America & Caribbean,UIS.EA.1T6.AG25T99,UIS: Percentage of population age 25+ with at least completed primary education (ISCED 1 or higher). Total,75.38559850105129,77.52145576477048,4.669922008473477
Latin America & Caribbean,UIS.EA.3T6.AG25T99.F,UIS: Percentage of population age 25+ with at least completed upper secondary education (ISCED 3 or higher). Female,41.304959930881616,37.32587242126465,1.8153361748299235
Latin America & Caribbean,UIS.EA.3T6.AG25T99.GPI,UIS: Percentage of population age 25+ with at least completed upper secondary education (ISCED 3 or higher). Gender Parity Index,1.0067539682539683,1.0,0.02689667113302933
Latin America & Caribbean,UIS.EA.3T6.AG25T99.M,UIS: Percentage of population age 25+ with at least completed upper secondary education (ISCED 3 or higher). Male,41.082420952585004,35.674459457397454,2.429379311434735
Latin America & Caribbean,UIS.EA.3T6.AG25T99,UIS: Percentage of population age 25+ with at least completed upper secondary education (ISCED 3 or higher). Total,41.19872423550439,36.8893175125122,1.9857423432215562
Latin America & Caribbean,UIS.EA.2.AG25T99.F,UIS: Percentage of population age 25+ with completed lower secondary education. Female,12.113816543253968,11.631767499999999,2.2719030886689997
Latin America & Caribbean,UIS.EA.2.AG25T99.M,UIS: Percentage of population age 25+ with completed lower secondary education. Male,13.588615604563492,14.3010225,2.635421231150485
Sub-Saharan Africa,UIS.AFR.SCHBSP.1.PU.WNIELEC,Africa Dataset: Percentage of primary schools with no information on electricity (%),4.275754429218873,3.2559400200843798,1.9441851984013414
Sub-Saharan Africa,UIS.AFR.SCHBSP.1.PU.MIXTOIL,Africa Dataset: Percentage of primary schools with mixed-sex toilets (%),25.219800923879323,17.99071025848385,2.7251331360534325
Sub-Saharan Africa,UIS.AFR.TRNTP.1.PU.T,"Africa Dataset: Percentage of newly recruited teachers in primary education who are trained, both sexes (%)",81.89387056562636,90.4465274810791,11.433171685811276
Middle East & North Africa,SE.PRM.PRSL.ZS,"Survival rate to the last grade of primary education, both sexes (%)",93.56481226428266,95.03912544250488,1.9711248220216055
Latin America & Caribbean,UIS.ECDP.1.M,"Percentage of new entrants to Grade 1 of primary education with early childhood educational experience, male (%)",81.94576977847872,82.88634490966795,5.7823157538928305
Latin America & Caribbean,UIS.ECDP.1.GPI,"Percentage of new entrants to Grade 1 of primary education with early childhood educational experience, gender parity index (GPI)",1.0137135211825372,1.0032399892807,0.022799999343392195
Latin America & Caribbean,UIS.ECDP.1.F,"Percentage of new entrants to Grade 1 of primary education with early childhood educational experience, female (%)",82.84933016949608,84.69105529785156,5.3863854817020895
Latin America & Caribbean,UIS.EA.2.AG25T99,UIS: Percentage of population age 25+ with completed lower secondary education. Total,12.86260045515873,13.1114625,2.391164294891251
Latin America & Caribbean,UIS.EA.4.AG25T99.M,UIS: Percentage of population age 25+ with completed post-secondary education. Male,9.962482966666666,7.048909999999999,2.147626826129764
Sub-Saharan Africa,UIS.AFR.NTP.1.PU.T,"Africa Dataset: Percentage of teachers in primary education who are newly recruited, both sexes (%)",9.492819160843887,10.214625120162975,2.433836373896525
South Asia,UIS.MSEP.56.F,"Inbound mobility rate, female (%)",0.06798166750619809,0.06794500071555377,0.0020704405242187606
South Asia,UIS.MSEP.56.M,"Inbound mobility rate, male (%)",0.06792249887560811,0.06086249882355335,0.01657712560656048
South Asia,UIS.MSEP.56,"Inbound mobility rate, both sexes (%)",0.10207458261090017,0.08989000134170058,0.02961974614703519
